method,specification_type,reference_week,signal_date,execution_date,regime_reference_month,ticker,target_weight,pooled_benchmark_weight,active_weight,is_live_only,oracle_regime_id,future_regime_information_used,optimization_outcome
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-08,2018-01-08,2018-01-08,2018-01-01,AGG,0.0,0.0,0.0,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-15,2018-01-15,2018-01-16,2018-01-01,SPY,0.3051770476427887,0.35,-0.04482295235721129,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-15,2018-01-15,2018-01-16,2018-01-01,IEF,5.713957360244537e-18,0.0,5.713957360244537e-18,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-15,2018-01-15,2018-01-16,2018-01-01,TIP,0.04085965080220363,0.0,0.04085965080220363,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-15,2018-01-15,2018-01-16,2018-01-01,HYG,0.1609305069048734,0.1499999999999999,0.010930506904873488,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-15,2018-01-15,2018-01-16,2018-01-01,BIL,0.015885884952380774,0.0,0.015885884952380774,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-15,2018-01-15,2018-01-16,2018-01-01,GLD,0.1782259555045775,0.1510790458068243,0.027146909697753213,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-15,2018-01-15,2018-01-16,2018-01-01,LQD,0.29892095419317594,0.3489209541931759,-0.04999999999999999,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-15,2018-01-15,2018-01-16,2018-01-01,AGG,0.0,0.0,0.0,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-22,2018-01-22,2018-01-22,2018-01-01,SPY,0.30498553201572004,0.3500000000000002,-0.04501446798428016,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-22,2018-01-22,2018-01-22,2018-01-01,IEF,0.0,0.0,0.0,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-22,2018-01-22,2018-01-22,2018-01-01,TIP,0.04080646723020551,0.0,0.04080646723020551,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-22,2018-01-22,2018-01-22,2018-01-01,HYG,0.16121828064164787,0.1499999999999998,0.011218280641648065,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-22,2018-01-22,2018-01-22,2018-01-01,BIL,0.01593770717198155,0.0,0.01593770717198155,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-22,2018-01-22,2018-01-22,2018-01-01,GLD,0.17838806748647956,0.1513360545460344,0.027052012940445153,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-22,2018-01-22,2018-01-22,2018-01-01,LQD,0.29866394545396546,0.3486639454539654,-0.04999999999999993,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-22,2018-01-22,2018-01-22,2018-01-01,AGG,0.0,0.0,0.0,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-29,2018-01-29,2018-01-29,2018-01-01,SPY,0.3061242066470067,0.3499999999999995,-0.0438757933529928,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-29,2018-01-29,2018-01-29,2018-01-01,IEF,0.0,0.0,0.0,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-29,2018-01-29,2018-01-29,2018-01-01,TIP,0.04035461058447085,0.0,0.04035461058447085,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-29,2018-01-29,2018-01-29,2018-01-01,HYG,0.1598545668476869,0.1500000000000017,0.009854566847685209,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-29,2018-01-29,2018-01-29,2018-01-01,BIL,0.015759445259182967,0.0,0.015759445259182967,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-29,2018-01-29,2018-01-29,2018-01-01,GLD,0.17920192153128817,0.1512947508696344,0.02790717066165377,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-29,2018-01-29,2018-01-29,2018-01-01,LQD,0.29870524913036456,0.3487052491303644,-0.04999999999999982,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-01-29,2018-01-29,2018-01-29,2018-01-01,AGG,0.0,0.0,0.0,False,growth_down_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-05,2018-02-05,2018-02-05,2018-02-01,SPY,0.3018287652453238,0.3471009618650933,-0.0452721966197695,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-05,2018-02-05,2018-02-05,2018-02-01,IEF,0.0,0.0,0.0,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-05,2018-02-05,2018-02-05,2018-02-01,TIP,0.04079022537762152,0.0,0.04079022537762152,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-05,2018-02-05,2018-02-05,2018-02-01,HYG,0.16088428789653172,0.1511896426445231,0.009694645252008638,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-05,2018-02-05,2018-02-05,2018-02-01,BIL,0.01605380473162269,0.0,0.01605380473162269,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-05,2018-02-05,2018-02-05,2018-02-01,GLD,0.17939843649528175,0.1528990381349067,0.026499398360375043,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-05,2018-02-05,2018-02-05,2018-02-01,LQD,0.3010444802536186,0.3488103573554768,-0.0477658771018582,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-05,2018-02-05,2018-02-05,2018-02-01,AGG,0.0,0.0,0.0,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-12,2018-02-12,2018-02-12,2018-02-01,SPY,0.2981773809392538,0.3460752930326515,-0.04789791209339772,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-12,2018-02-12,2018-02-12,2018-02-01,IEF,3.5653680805305286e-18,0.0,3.5653680805305286e-18,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-12,2018-02-12,2018-02-12,2018-02-01,TIP,0.041404256759117575,0.0,0.041404256759117575,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-12,2018-02-12,2018-02-12,2018-02-01,HYG,0.16210898736130283,0.1525851778202535,0.009523809541049338,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-12,2018-02-12,2018-02-12,2018-02-01,BIL,0.01640248736033692,0.0,0.01640248736033692,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-12,2018-02-12,2018-02-12,2018-02-01,GLD,0.17701049388185158,0.1539247069673486,0.02308578691450297,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-12,2018-02-12,2018-02-12,2018-02-01,LQD,0.3048963936981374,0.3474148221797464,-0.04251842848160897,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-12,2018-02-12,2018-02-12,2018-02-01,AGG,0.0,0.0,0.0,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-19,2018-02-19,2018-02-20,2018-02-01,SPY,0.30328720341408977,0.3499999999999992,-0.04671279658590943,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-19,2018-02-19,2018-02-20,2018-02-01,IEF,3.496046030108463e-18,0.0,3.496046030108463e-18,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-19,2018-02-19,2018-02-20,2018-02-01,TIP,0.04069374144955128,0.0,0.04069374144955128,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-19,2018-02-19,2018-02-20,2018-02-01,HYG,0.1616211390421238,0.1500000000000002,0.011621139042123613,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-19,2018-02-19,2018-02-20,2018-02-01,BIL,0.01612020636805476,0.0,0.01612020636805476,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-19,2018-02-19,2018-02-20,2018-02-01,GLD,0.1777745402063274,0.1544146197854101,0.023359920420917307,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-19,2018-02-19,2018-02-20,2018-02-01,LQD,0.300503169519853,0.3455853802145902,-0.04508221069473717,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-19,2018-02-19,2018-02-20,2018-02-01,AGG,0.0,0.0,0.0,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-26,2018-02-26,2018-02-26,2018-02-01,SPY,0.30581734650122977,0.3499999999999991,-0.04418265349876932,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-26,2018-02-26,2018-02-26,2018-02-01,IEF,3.501793831101746e-18,0.0,3.501793831101746e-18,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-26,2018-02-26,2018-02-26,2018-02-01,TIP,0.040731203813446595,0.0,0.040731203813446595,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-26,2018-02-26,2018-02-26,2018-02-01,HYG,0.16173518934340317,0.1499999999999997,0.01173518934340348,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-26,2018-02-26,2018-02-26,2018-02-01,BIL,0.016101398391909844,0.0,0.016101398391909844,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-26,2018-02-26,2018-02-26,2018-02-01,GLD,0.17591891169501986,0.1527286633988434,0.02319024829617647,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-26,2018-02-26,2018-02-26,2018-02-01,LQD,0.29969595025499085,0.3472713366011576,-0.04757538634616676,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-02-26,2018-02-26,2018-02-26,2018-02-01,AGG,0.0,0.0,0.0,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-05,2018-03-05,2018-03-05,2018-03-01,SPY,0.3019311114504502,0.3464667211888468,-0.0445356097383966,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-05,2018-03-05,2018-03-05,2018-03-01,IEF,3.540770492465045e-18,0.0,3.540770492465045e-18,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-05,2018-03-05,2018-03-05,2018-03-01,TIP,0.04127413904796019,0.0,0.04127413904796019,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-05,2018-03-05,2018-03-05,2018-03-01,HYG,0.16306410434256335,0.1514327281194457,0.011631376223117662,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-05,2018-03-05,2018-03-05,2018-03-01,BIL,0.016308421862452478,0.0,0.016308421862452478,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-05,2018-03-05,2018-03-05,2018-03-01,GLD,0.1766118598508453,0.1535332788111532,0.023078581039692098,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-05,2018-03-05,2018-03-05,2018-03-01,LQD,0.3008103634457284,0.3485672718805541,-0.04775690843482566,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-05,2018-03-05,2018-03-05,2018-03-01,AGG,0.0,0.0,0.0,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-12,2018-03-12,2018-03-12,2018-03-01,SPY,0.3105915159859652,0.3499999999999992,-0.03940848401403402,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-12,2018-03-12,2018-03-12,2018-03-01,IEF,3.482140882788864e-18,0.0,3.482140882788864e-18,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-12,2018-03-12,2018-03-12,2018-03-01,TIP,0.04062775728566958,0.0,0.04062775728566958,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-12,2018-03-12,2018-03-12,2018-03-01,HYG,0.16198158089142406,0.1500000000000024,0.01198158089142165,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-12,2018-03-12,2018-03-12,2018-03-01,BIL,0.01610780984635798,0.0,0.01610780984635798,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-12,2018-03-12,2018-03-12,2018-03-01,GLD,0.17468458783752278,0.1575779573158237,0.017106630521699084,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-12,2018-03-12,2018-03-12,2018-03-01,LQD,0.2960067481530604,0.3424220426841746,-0.046415294531114204,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-12,2018-03-12,2018-03-12,2018-03-01,AGG,0.0,0.0,0.0,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-19,2018-03-19,2018-03-19,2018-03-01,SPY,0.3074354826514569,0.346534693170861,-0.03909921051940407,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-19,2018-03-19,2018-03-19,2018-03-01,IEF,3.5082886163687805e-18,0.0,3.5082886163687805e-18,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-19,2018-03-19,2018-03-19,2018-03-01,TIP,0.04081032673966822,0.0,0.04081032673966822,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-19,2018-03-19,2018-03-19,2018-03-01,HYG,0.16222992200624708,0.1502695063012804,0.011960415704966698,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-19,2018-03-19,2018-03-19,2018-03-01,BIL,0.016171875811192504,0.0,0.016171875811192504,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-19,2018-03-19,2018-03-19,2018-03-01,GLD,0.17474311797816253,0.1576722379525852,0.01707088002557733,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-19,2018-03-19,2018-03-19,2018-03-01,LQD,0.29860927481327276,0.3455235625752734,-0.04691428776200063,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-19,2018-03-19,2018-03-19,2018-03-01,AGG,0.0,0.0,0.0,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-26,2018-03-26,2018-03-26,2018-03-01,SPY,0.2949911461380853,0.3353247271810746,-0.040333581042989286,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-26,2018-03-26,2018-03-26,2018-03-01,IEF,3.585069961570354e-18,0.0,3.585069961570354e-18,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-26,2018-03-26,2018-03-26,2018-03-01,TIP,0.041672632736362514,0.0,0.041672632736362514,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-26,2018-03-26,2018-03-26,2018-03-01,HYG,0.16346813693084114,0.1518814611204372,0.011586675810403929,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-26,2018-03-26,2018-03-26,2018-03-01,BIL,0.016444496869134174,0.0,0.016444496869134174,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-26,2018-03-26,2018-03-26,2018-03-01,GLD,0.1819455704753252,0.164675272818926,0.017270297656399203,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-26,2018-03-26,2018-03-26,2018-03-01,LQD,0.3014780168502517,0.3481185388795619,-0.04664052202931018,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-03-26,2018-03-26,2018-03-26,2018-03-01,AGG,0.0,0.0,0.0,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-02,2018-04-02,2018-04-02,2018-04-01,SPY,0.2954975367710173,0.3386995342514476,-0.0432019974804303,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-02,2018-04-02,2018-04-02,2018-04-01,IEF,3.600683305437107e-18,0.0,3.600683305437107e-18,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-02,2018-04-02,2018-04-02,2018-04-01,TIP,0.041796788076868784,0.0,0.041796788076868784,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-02,2018-04-02,2018-04-02,2018-04-01,HYG,0.1636682178526209,0.1519562148559955,0.011712002996625392,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-02,2018-04-02,2018-04-02,2018-04-01,BIL,0.016417840085387714,0.0,0.016417840085387714,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-02,2018-04-02,2018-04-02,2018-04-01,GLD,0.1783471841508232,0.1613004657485522,0.01704671840227101,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-02,2018-04-02,2018-04-02,2018-04-01,LQD,0.30427243306328217,0.3480437851440047,-0.043771352080722525,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-02,2018-04-02,2018-04-02,2018-04-01,AGG,0.0,0.0,0.0,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-09,2018-04-09,2018-04-09,2018-04-01,SPY,0.2931304795911843,0.3385126165947155,-0.045382137003531164,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-09,2018-04-09,2018-04-09,2018-04-01,IEF,3.610059716801345e-18,0.0,3.610059716801345e-18,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-09,2018-04-09,2018-04-09,2018-04-01,TIP,0.04193977277052544,0.0,0.04193977277052544,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-09,2018-04-09,2018-04-09,2018-04-01,HYG,0.16441549473480027,0.1527139045296807,0.011701590205119572,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-09,2018-04-09,2018-04-09,2018-04-01,BIL,0.016467381667577784,0.0,0.016467381667577784,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-09,2018-04-09,2018-04-09,2018-04-01,GLD,0.17847915825363403,0.1614873834052846,0.016991774848349434,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-09,2018-04-09,2018-04-09,2018-04-01,LQD,0.3055677129822782,0.347286095470319,-0.04171838248804083,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-09,2018-04-09,2018-04-09,2018-04-01,AGG,0.0,0.0,0.0,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-16,2018-04-16,2018-04-16,2018-04-01,SPY,0.2951002973686296,0.3406824316899341,-0.045582134321304535,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-16,2018-04-16,2018-04-16,2018-04-01,IEF,3.576929897304286e-18,0.0,3.576929897304286e-18,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-16,2018-04-16,2018-04-16,2018-04-01,TIP,0.04175258775034544,0.0,0.04175258775034544,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-16,2018-04-16,2018-04-16,2018-04-01,HYG,0.16476468639067582,0.1529911058160415,0.011773580574634318,False,growth_up_inflation_up,True,optimal
oracle_regime_pooled_relative_active_te100bp,oracle_infeasible_diagnostic,2018-04-16,2018-04-16,2018-04-16,2018-04-01,BIL,0.016343494776792852,0.0,0.016343494776792852,False,growth_up_inflation_up,True,optimal
